84.7363,818.009,20.01,1767.35,Sat Nov 17 21:34:59 2018
84.4893,818,20.05,1767.45,Sat Nov 17 21:49:59 2018
84.4004,817.959,20.06,1767.86,Sat Nov 17 22:04:59 2018
84.8037,817.842,20.07,1769.01,Sat Nov 17 22:19:59 2018
85.0059,817.866,20.03,1768.78,Sat Nov 17 22:34:59 2018
85.0674,817.691,20,1770.51,Sat Nov 17 22:49:59 2018
85.0508,817.577,19.97,1771.63,Sat Nov 17 23:04:59 2018
84.9307,817.448,19.98,1772.91,Sat Nov 17 23:19:59 2018
85.4355,817.378,20.01,1773.61,Sat Nov 17 23:34:59 2018
86.8516,817.318,20.09,1774.2,Sat Nov 17 23:49:59 2018
88.082,817.193,20.14,1775.44,Sun Nov 18 00:04:59 2018
88.1875,817.154,20.11,1775.83,Sun Nov 18 00:19:59 2018
87.3994,817.137,20.05,1775.99,Sun Nov 18 00:34:59 2018
86.9688,817.015,19.96,1777.21,Sun Nov 18 00:49:59 2018
86.6914,816.937,19.9,1777.97,Sun Nov 18 01:04:59 2018
86.5332,816.684,19.83,1780.49,Sun Nov 18 01:19:59 2018
86.1338,816.613,19.77,1781.19,Sun Nov 18 01:34:59 2018
86.1729,816.296,19.73,1784.33,Sun Nov 18 01:49:59 2018
86.1621,816.15,19.68,1785.78,Sun Nov 18 02:04:59 2018
85.9883,815.97,19.65,1787.57,Sun Nov 18 02:19:59 2018
85.9033,816.006,19.61,1787.21,Sun Nov 18 02:34:59 2018
85.8799,815.986,19.6,1787.4,Sun Nov 18 02:49:59 2018
85.8154,816.125,19.56,1786.03,Sun Nov 18 03:04:59 2018
85.6885,816.093,19.53,1786.35,Sun Nov 18 03:19:59 2018
85.6729,816.121,19.51,1786.07,Sun Nov 18 03:34:59 2018
85.7012,816.13,19.48,1785.98,Sun Nov 18 03:49:59 2018
85.6309,816.111,19.46,1786.17,Sun Nov 18 04:04:59 2018
85.6367,816.078,19.43,1786.49,Sun Nov 18 04:19:59 2018
85.6777,816.053,19.41,1786.75,Sun Nov 18 04:34:59 2018
85.6855,816.088,19.4,1786.4,Sun Nov 18 04:49:59 2018
85.6816,816.279,19.38,1784.5,Sun Nov 18 05:04:59 2018
85.6338,816.361,19.36,1783.68,Sun Nov 18 05:19:59 2018
85.71,816.43,19.35,1783.01,Sun Nov 18 05:34:59 2018
85.6621,816.594,19.33,1781.38,Sun Nov 18 05:49:59 2018
85.6699,816.629,19.31,1781.03,Sun Nov 18 06:04:59 2018
85.8086,816.766,19.29,1779.67,Sun Nov 18 06:19:59 2018
85.8379,816.984,19.27,1777.51,Sun Nov 18 06:34:59 2018
85.8418,817.133,19.28,1776.04,Sun Nov 18 06:49:59 2018
85.9287,817.235,19.28,1775.03,Sun Nov 18 07:04:59 2018
86.4053,817.354,19.33,1773.85,Sun Nov 18 07:19:59 2018
86.6934,817.556,19.34,1771.84,Sun Nov 18 07:34:59 2018
85.9971,817.682,19.29,1770.6,Sun Nov 18 07:49:59 2018
86.9238,817.934,19.38,1768.1,Sun Nov 18 08:04:59 2018
86.7832,818.008,19.39,1767.37,Sun Nov 18 08:19:59 2018
86.9717,818.089,19.39,1766.57,Sun Nov 18 08:34:59 2018
87.2637,818.148,19.42,1765.98,Sun Nov 18 08:49:59 2018
87.5957,818.186,19.47,1765.61,Sun Nov 18 09:04:59 2018
87.6699,818.187,19.45,1765.59,Sun Nov 18 09:19:59 2018
84.4619,818.117,19.37,1766.29,Sun Nov 18 09:34:59 2018
84.8613,818.042,19.38,1767.03,Sun Nov 18 09:49:59 2018
84.3789,817.922,19.35,1768.22,Sun Nov 18 10:04:59 2018
85.9404,817.797,19.4,1769.46,Sun Nov 18 10:19:59 2018
86.2764,817.85,19.42,1768.93,Sun Nov 18 10:34:59 2018
85.9258,817.727,19.43,1770.15,Sun Nov 18 10:49:59 2018
85.9248,817.696,19.49,1770.45,Sun Nov 18 11:04:59 2018
85.9707,817.475,19.55,1772.64,Sun Nov 18 11:19:59 2018
86.2305,817.395,19.64,1773.44,Sun Nov 18 11:34:59 2018
86.458,817.194,19.71,1775.43,Sun Nov 18 11:49:59 2018
87.5615,817.141,19.8,1775.96,Sun Nov 18 12:04:59 2018
86.2256,816.914,19.84,1778.2,Sun Nov 18 12:19:59 2018
85.957,816.755,19.88,1779.78,Sun Nov 18 12:34:59 2018
85.1211,816.742,19.87,1779.91,Sun Nov 18 12:49:59 2018
86.0566,816.571,19.89,1781.6,Sun Nov 18 13:04:59 2018
85.8584,816.417,19.96,1783.13,Sun Nov 18 13:19:59 2018
86.874,816.276,20.04,1784.53,Sun Nov 18 13:34:59 2018
86.3701,816.223,20.12,1785.06,Sun Nov 18 13:49:59 2018
85.958,816.076,20.18,1786.51,Sun Nov 18 14:04:59 2018
85.8428,816.026,20.23,1787.01,Sun Nov 18 14:19:59 2018
85.6104,815.768,20.22,1789.57,Sun Nov 18 14:34:58 2018
