77.0352,816.715,18.25,1780.18,Fri Nov 16 06:34:59 2018
77.1699,816.803,18.26,1779.31,Fri Nov 16 06:49:59 2018
77.1748,816.866,18.22,1778.68,Fri Nov 16 07:04:59 2018
77.4648,816.987,18.23,1777.48,Fri Nov 16 07:19:59 2018
77.4316,817.068,18.23,1776.68,Fri Nov 16 07:34:59 2018
77.4912,817.186,18.2,1775.51,Fri Nov 16 07:49:59 2018
77.5039,817.355,18.2,1773.84,Fri Nov 16 08:04:59 2018
77.623,817.41,18.18,1773.29,Fri Nov 16 08:19:59 2018
77.6738,817.462,18.22,1772.78,Fri Nov 16 08:34:59 2018
78.0303,817.718,18.23,1770.24,Fri Nov 16 08:49:59 2018
78.4756,817.65,18.24,1770.91,Fri Nov 16 09:04:59 2018
78.8584,817.635,18.27,1771.06,Fri Nov 16 09:19:59 2018
78.9619,817.715,18.29,1770.27,Fri Nov 16 09:34:59 2018
78.251,817.735,18.29,1770.07,Fri Nov 16 09:49:59 2018
77.6973,817.721,18.3,1770.21,Fri Nov 16 10:04:59 2018
77.7119,817.551,18.31,1771.89,Fri Nov 16 10:19:59 2018
76.8359,817.334,18.31,1774.04,Fri Nov 16 10:34:59 2018
77.1494,817.204,18.34,1775.33,Fri Nov 16 10:49:59 2018
78.1064,816.973,18.35,1777.62,Fri Nov 16 11:04:59 2018
78.9199,816.945,18.37,1777.9,Fri Nov 16 11:19:59 2018
78.8545,816.693,18.39,1780.39,Fri Nov 16 11:34:59 2018
78.5312,816.542,18.44,1781.9,Fri Nov 16 11:49:59 2018
78.9355,816.438,18.46,1782.92,Fri Nov 16 12:04:59 2018
78.917,816.281,18.49,1784.48,Fri Nov 16 12:19:59 2018
78.3594,816.062,18.53,1786.66,Fri Nov 16 12:34:59 2018
79.1846,815.954,18.74,1787.73,Fri Nov 16 12:49:59 2018
78.8867,815.725,18.82,1789.99,Fri Nov 16 13:04:59 2018
78.6152,815.726,18.9,1789.98,Fri Nov 16 13:19:59 2018
78.4707,815.648,18.97,1790.77,Fri Nov 16 13:34:59 2018
78.4873,815.517,18.99,1792.06,Fri Nov 16 13:49:59 2018
77.6533,815.476,19,1792.47,Fri Nov 16 14:04:59 2018
78.0732,815.365,19.04,1793.57,Fri Nov 16 14:19:59 2018
75.6123,815.38,19.01,1793.42,Fri Nov 16 14:34:59 2018
